Unnamed: 0,store_id,order_id,product_id,price,profit,delivery_distance,date_create,order_start_prepare,planned_prep_time,order_ready,order_pickup,region_id,status_id
4517,10197,20556007,16,28.04,27.65,5802,2024-09-04 22:18:25,2024-09-04 22:19:24,25.0,2024-09-04 22:41:01,04-09-2024 23:09:01,683,F
4518,10197,20556007,59,10.65,27.65,5802,2024-09-04 22:18:25,2024-09-04 22:19:24,25.0,2024-09-04 22:41:01,04-09-2024 23:09:01,683,F
4519,10197,20556007,38,66.85,27.65,5802,2024-09-04 22:18:25,2024-09-04 22:19:24,25.0,2024-09-04 22:41:01,04-09-2024 23:09:01,683,F
4520,8569,20556005,71,41.64,42.344,1952,2024-09-04 22:17:38,2024-09-04 22:17:42,30.0,2024-09-04 22:47:52,04-09-2024 23:15:52,685,F
4521,8569,20556005,19,27.47,42.344,1952,2024-09-04 22:17:38,2024-09-04 22:17:42,30.0,2024-09-04 22:47:52,04-09-2024 23:15:52,685,F
4522,11443,20556003,28,16.66,4.266,8489,2024-09-04 22:28:30,2024-09-04 22:29:02,20.0,2024-09-04 22:48:10,04-09-2024 23:16:10,683,F
4523,11443,20556003,24,9.56,4.266,8489,2024-09-04 22:28:30,2024-09-04 22:29:02,20.0,2024-09-04 22:48:10,04-09-2024 23:16:10,683,F
4524,8519,20556001,62,14.02,61.225,2544,2024-09-04 22:17:01,,15.0,2024-09-04 22:25:55,04-09-2024 22:53:55,689,F
4525,8519,20556001,50,16.24,61.225,2544,2024-09-04 22:17:01,,15.0,2024-09-04 22:25:55,04-09-2024 22:53:55,689,F
4526,11151,20555997,31,23.45,23.700000000000003,3508,2024-09-04 22:17:00,,35.0,2024-09-04 22:44:51,04-09-2024 23:12:51,683,F
4527,11151,20555997,11,23.2,23.700000000000003,3508,2024-09-04 22:17:00,,35.0,2024-09-04 22:44:51,04-09-2024 23:12:51,683,F
4528,8763,20555989,43,3.65,26.07,1200,2024-09-04 22:16:02,2024-09-04 22:16:09,15.0,2024-09-04 22:35:30,04-09-2024 23:03:30,707,F
4529,8763,20555989,33,8.27,26.07,1200,2024-09-04 22:16:02,2024-09-04 22:16:09,15.0,2024-09-04 22:35:30,04-09-2024 23:03:30,707,F
4530,8763,20555989,18,16.36,26.07,1200,2024-09-04 22:16:02,2024-09-04 22:16:09,15.0,2024-09-04 22:35:30,04-09-2024 23:03:30,707,F
4531,11267,20555987,32,29.32,47.400000000000006,7697,2024-09-04 22:15:38,2024-09-04 22:21:14,15.0,,04-09-2024 22:57:29,683,F
4532,11267,20555987,70,21.16,47.400000000000006,7697,2024-09-04 22:15:38,2024-09-04 22:21:14,15.0,,04-09-2024 22:57:29,683,F
4533,11819,20555983,65,23.98,9.638,2714,2024-09-04 22:15:13,2024-09-04 22:15:18,15.0,,04-09-2024 22:55:14,707,F
4534,5763,20555981,5,130.0,293.88000000000005,1431,2024-09-04 22:15:05,2024-09-04 22:56:28,10.0,2024-09-04 22:52:53,04-09-2024 23:20:53,695,F
4535,5763,20555981,25,194.37,293.88000000000005,1431,2024-09-04 22:15:05,2024-09-04 22:56:28,10.0,2024-09-04 22:52:53,04-09-2024 23:20:53,695,F
4536,5567,20555979,44,141.28,17.9725,2200,2024-09-04 22:14:38,2024-09-04 22:14:47,40.0,2024-09-04 22:50:20,04-09-2024 23:18:20,685,F
4537,3338,20555975,53,12.05,,929,2024-09-04 22:14:26,2024-09-04 22:14:34,30.0,2024-09-04 22:47:50,04-09-2024 23:15:50,683,F
4538,3338,20555975,64,3.57,,929,2024-09-04 22:14:26,2024-09-04 22:14:34,30.0,2024-09-04 22:47:50,04-09-2024 23:15:50,683,F
4539,10701,20555967,43,3.65,,4975,2024-09-04 22:12:47,2024-09-04 22:12:52,40.0,2024-09-04 22:46:34,04-09-2024 23:14:34,707,F
4540,8365,20555965,22,38.61,68.888,2042,2024-09-04 22:11,2024-09-04 22:12:01,20.0,,04-09-2024 23:01:44,707,F
4541,8365,20555965,37,68.74,68.888,2042,2024-09-04 22:11,2024-09-04 22:12:01,20.0,,04-09-2024 23:01:44,707,F
4542,3258,20555957,58,27.18,41.9648,2716,2024-09-04 22:10:35,2024-09-04 22:10:39,20.0,2024-09-04 22:27:06,04-09-2024 22:55:06,683,F
4543,3258,20555957,8,17.26,41.9648,2716,2024-09-04 22:10:35,2024-09-04 22:10:39,20.0,2024-09-04 22:27:06,04-09-2024 22:55:06,683,F
4544,3503,20555955,41,7.04,64.464,7141,2024-09-04 22:15:11,2024-09-04 22:15:15,20.0,2024-09-04 22:24:34,04-09-2024 22:52:34,683,F
4545,3503,20555955,16,28.04,64.464,7141,2024-09-04 22:15:11,2024-09-04 22:15:15,20.0,2024-09-04 22:24:34,04-09-2024 22:52:34,683,F
4546,3540,20555951,10,30.28,79.0,9639,2024-09-04 22:10:31,2024-09-04 22:10:36,20.0,,04-09-2024 23:05:34,683,F
4547,3540,20555951,2,29.97,79.0,9639,2024-09-04 22:10:31,2024-09-04 22:10:36,20.0,,04-09-2024 23:05:34,683,F
4548,6299,20555949,46,12.96,84.135,1563,2024-09-04 22:09:27,2024-09-04 22:10:15,20.0,2024-09-04 22:30:33,04-09-2024 22:58:33,683,F
4549,6299,20555949,57,21.47,84.135,1563,2024-09-04 22:09:27,2024-09-04 22:10:15,20.0,2024-09-04 22:30:33,04-09-2024 22:58:33,683,F
4550,9329,20555945,24,9.56,57.828,2698,2024-09-04 22:09:16,2024-09-04 22:09:28,25.0,2024-09-04 22:32:19,04-09-2024 23:00:19,685,F
4551,11407,20555941,30,87.3,41.475,2793,2024-09-04 22:08:36,2024-09-04 22:12:06,15.0,2024-09-04 22:46:04,04-09-2024 23:14:04,683,F
4552,11407,20555941,36,23.48,41.475,2793,2024-09-04 22:08:36,2024-09-04 22:12:06,15.0,2024-09-04 22:46:04,04-09-2024 23:14:04,683,F
4553,3141,20555937,56,30.83,,3818,2024-09-04 22:08,2024-09-04 22:09:04,15.0,2024-09-04 22:21:42,04-09-2024 22:49:42,695,F
4554,3141,20555937,54,6.17,,3818,2024-09-04 22:08,2024-09-04 22:09:04,15.0,2024-09-04 22:21:42,04-09-2024 22:49:42,695,F
4555,9525,20555933,3,53.45,158.0,1007,2024-09-04 22:07:08,2024-09-04 22:07:18,10.0,2024-09-04 22:15:23,04-09-2024 22:43:23,683,F
4556,9525,20555933,5,130.0,158.0,1007,2024-09-04 22:07:08,2024-09-04 22:07:18,10.0,2024-09-04 22:15:23,04-09-2024 22:43:23,683,F
4557,9525,20555933,32,29.32,158.0,1007,2024-09-04 22:07:08,2024-09-04 22:07:18,10.0,2024-09-04 22:15:23,04-09-2024 22:43:23,683,F
4558,9525,20555933,61,10.25,158.0,1007,2024-09-04 22:07:08,2024-09-04 22:07:18,10.0,2024-09-04 22:15:23,04-09-2024 22:43:23,683,F
4559,9525,20555933,10,30.28,158.0,1007,2024-09-04 22:07:08,2024-09-04 22:07:18,10.0,2024-09-04 22:15:23,04-09-2024 22:43:23,683,F
4560,10933,20555929,45,12.07,17.380000000000003,3460,2024-09-04 22:07:02,,20.0,2024-09-04 22:44:03,04-09-2024 23:12:03,707,F
4561,10933,20555929,26,4.69,17.380000000000003,3460,2024-09-04 22:07:02,,20.0,2024-09-04 22:44:03,04-09-2024 23:12:03,707,F
4562,10933,20555929,50,16.24,17.380000000000003,3460,2024-09-04 22:07:02,,20.0,2024-09-04 22:44:03,04-09-2024 23:12:03,707,F
4563,10933,20555929,14,22.68,17.380000000000003,3460,2024-09-04 22:07:02,,20.0,2024-09-04 22:44:03,04-09-2024 23:12:03,707,F
4564,5212,20555927,68,31.91,18.328,5570,2024-09-04 22:06:43,2024-09-04 22:06:50,15.0,2024-09-04 22:18:17,04-09-2024 22:46:17,683,F
4565,3944,20555925,27,21.03,48.19,6777,2024-09-04 22:06,2024-09-04 22:06:47,10.0,2024-09-04 22:35:30,04-09-2024 23:03:30,689,F
4566,3944,20555925,2,29.97,48.19,6777,2024-09-04 22:06,2024-09-04 22:06:47,10.0,2024-09-04 22:35:30,04-09-2024 23:03:30,689,F
4567,3944,20555925,22,38.61,48.19,6777,2024-09-04 22:06,2024-09-04 22:06:47,10.0,2024-09-04 22:35:30,04-09-2024 23:03:30,689,F
4568,3944,20555925,12,85.99,48.19,6777,2024-09-04 22:06,2024-09-04 22:06:47,10.0,2024-09-04 22:35:30,04-09-2024 23:03:30,689,F
4569,4024,20555923,65,23.98,58.0176,1218,2024-09-04 22:06:06,2024-09-04 22:06:26,20.0,,04-09-2024 22:52:51,707,F
4570,4024,20555923,38,66.85,58.0176,1218,2024-09-04 22:06:06,2024-09-04 22:06:26,20.0,,04-09-2024 22:52:51,707,F
4571,4024,20555923,31,23.45,58.0176,1218,2024-09-04 22:06:06,2024-09-04 22:06:26,20.0,,04-09-2024 22:52:51,707,F
4572,4723,20555913,38,66.85,20.303,3740,2024-09-04 22:19:04,,25.0,2024-09-04 22:40:42,04-09-2024 23:08:42,707,F
4573,6763,20555911,22,38.61,70.81600000000002,5313,2024-09-04 22:07:49,2024-09-04 22:09:32,15.0,2024-09-04 22:20:50,04-09-2024 22:48:50,683,F
4574,6763,20555911,60,13.97,70.81600000000002,5313,2024-09-04 22:07:49,2024-09-04 22:09:32,15.0,2024-09-04 22:20:50,04-09-2024 22:48:50,683,F
4575,6763,20555911,30,87.3,70.81600000000002,5313,2024-09-04 22:07:49,2024-09-04 22:09:32,15.0,2024-09-04 22:20:50,04-09-2024 22:48:50,683,F
4576,4742,20555909,37,68.74,13.3984,7667,2024-09-04 22:05:00,2024-09-04 22:05:08,25.0,2024-09-04 22:57:51,04-09-2024 23:25:51,683,F
4577,4742,20555909,3,53.45,13.3984,7667,2024-09-04 22:05:00,2024-09-04 22:05:08,25.0,2024-09-04 22:57:51,04-09-2024 23:25:51,683,F
4578,4742,20555909,45,12.07,13.3984,7667,2024-09-04 22:05:00,2024-09-04 22:05:08,25.0,2024-09-04 22:57:51,04-09-2024 23:25:51,683,F
4579,11407,20555905,22,38.61,23.700000000000003,6009,2024-09-04 22:04:06,2024-09-04 22:04:31,15.0,2024-09-04 22:16:52,04-09-2024 22:44:52,683,F
4580,11407,20555905,6,7.56,23.700000000000003,6009,2024-09-04 22:04:06,2024-09-04 22:04:31,15.0,2024-09-04 22:16:52,04-09-2024 22:44:52,683,F
4581,11407,20555905,45,12.07,23.700000000000003,6009,2024-09-04 22:04:06,2024-09-04 22:04:31,15.0,2024-09-04 22:16:52,04-09-2024 22:44:52,683,F
4582,7917,20555903,17,89.49,33.18,5427,2024-09-04 22:04:13,2024-09-04 22:04:42,30.0,,04-09-2024 23:03:08,703,F
4583,7917,20555903,31,23.45,33.18,5427,2024-09-04 22:04:13,2024-09-04 22:04:42,30.0,,04-09-2024 23:03:08,703,F
4584,7917,20555903,59,10.65,33.18,5427,2024-09-04 22:04:13,2024-09-04 22:04:42,30.0,,04-09-2024 23:03:08,703,F
4585,9383,20555897,1,117.22,47.400000000000006,3484,2024-09-04 22:07:41,,20.0,2024-09-04 22:29:15,04-09-2024 22:57:15,695,F
4586,9551,20555895,9,18.12,13.825,4596,2024-09-04 22:03:32,2024-09-04 22:03:37,20.0,2024-09-04 22:46:43,04-09-2024 23:14:43,707,F
4587,9497,20555891,17,89.49,23.384,1503,2024-09-04 22:03:05,2024-09-04 22:03:09,20.0,2024-09-04 22:12:29,04-09-2024 22:40:29,707,F
4588,9497,20555891,51,8.2,23.384,1503,2024-09-04 22:03:05,2024-09-04 22:03:09,20.0,2024-09-04 22:12:29,04-09-2024 22:40:29,707,F
4589,11687,20555887,29,93.02,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4590,11687,20555887,43,3.65,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4591,11687,20555887,26,4.69,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4592,11687,20555887,67,3.93,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4593,11687,20555887,1,117.22,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4594,11687,20555887,59,10.65,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4595,11687,20555887,31,23.45,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4596,11687,20555887,18,16.36,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4597,11687,20555887,66,13.44,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4598,11687,20555887,53,12.05,55.14200000000001,6225,2024-09-04 22:03:10,2024-09-04 22:03:27,30.0,2024-09-04 22:25:02,04-09-2024 22:53:02,707,F
4599,9551,20555885,5,130.0,29.625,1668,2024-09-04 22:02:50,2024-09-04 22:02:55,20.0,2024-09-04 22:22:31,04-09-2024 22:50:31,707,F
4600,9551,20555885,15,31.31,29.625,1668,2024-09-04 22:02:50,2024-09-04 22:02:55,20.0,2024-09-04 22:22:31,04-09-2024 22:50:31,707,F
4601,8715,20555883,65,23.98,8.058,4155,2024-09-04 22:02:49,2024-09-04 22:06:56,20.0,2024-09-04 22:12:45,04-09-2024 22:40:45,683,F
4602,8715,20555883,15,31.31,8.058,4155,2024-09-04 22:02:49,2024-09-04 22:06:56,20.0,2024-09-04 22:12:45,04-09-2024 22:40:45,683,F
4603,9739,20555881,32,29.32,,3696,2024-09-04 22:02:37,2024-09-04 22:02:45,20.0,2024-09-04 22:07:50,04-09-2024 22:35:50,707,F
4604,9739,20555881,2,29.97,,3696,2024-09-04 22:02:37,2024-09-04 22:02:45,20.0,2024-09-04 22:07:50,04-09-2024 22:35:50,707,F
4605,9739,20555881,36,23.48,,3696,2024-09-04 22:02:37,2024-09-04 22:02:45,20.0,2024-09-04 22:07:50,04-09-2024 22:35:50,707,F
4606,3902,20555877,36,23.48,50.165000000000006,10665,2024-09-04 22:01:49,2024-09-04 22:01:53,35.0,2024-09-04 22:47:16,04-09-2024 23:15:16,683,F
4607,3902,20555877,50,16.24,50.165000000000006,10665,2024-09-04 22:01:49,2024-09-04 22:01:53,35.0,2024-09-04 22:47:16,04-09-2024 23:15:16,683,F
4608,3902,20555877,48,43.71,50.165000000000006,10665,2024-09-04 22:01:49,2024-09-04 22:01:53,35.0,2024-09-04 22:47:16,04-09-2024 23:15:16,683,F
4609,3902,20555877,2,29.97,50.165000000000006,10665,2024-09-04 22:01:49,2024-09-04 22:01:53,35.0,2024-09-04 22:47:16,04-09-2024 23:15:16,683,F
4610,3902,20555877,50,16.24,50.165000000000006,10665,2024-09-04 22:01:49,2024-09-04 22:01:53,35.0,2024-09-04 22:47:16,04-09-2024 23:15:16,683,F
4611,11691,20555873,39,13.64,14.22,8953,2024-09-04 22:01:40,2024-09-04 22:02:50,20.0,2024-09-04 22:20:17,04-09-2024 22:48:17,683,F
4612,11691,20555873,47,5.74,14.22,8953,2024-09-04 22:01:40,2024-09-04 22:02:50,20.0,2024-09-04 22:20:17,04-09-2024 22:48:17,683,F
4613,11691,20555873,60,13.97,14.22,8953,2024-09-04 22:01:40,2024-09-04 22:02:50,20.0,2024-09-04 22:20:17,04-09-2024 22:48:17,683,F
4614,11691,20555873,55,19.53,14.22,8953,2024-09-04 22:01:40,2024-09-04 22:02:50,20.0,2024-09-04 22:20:17,04-09-2024 22:48:17,683,F
4615,3503,20555867,60,13.97,,3812,2024-09-04 22:04:38,2024-09-04 22:04:54,20.0,2024-09-04 22:17:27,04-09-2024 22:45:27,683,F
4616,3503,20555867,49,4.0,,3812,2024-09-04 22:04:38,2024-09-04 22:04:54,20.0,2024-09-04 22:17:27,04-09-2024 22:45:27,683,F
4617,3503,20555867,16,28.04,,3812,2024-09-04 22:04:38,2024-09-04 22:04:54,20.0,2024-09-04 22:17:27,04-09-2024 22:45:27,683,F
4618,11819,20555865,42,4.85,,1556,2024-09-04 22:12:00,2024-09-04 22:12:06,20.0,2024-09-04 22:26:35,04-09-2024 22:54:35,707,F
4619,11819,20555865,5,130.0,,1556,2024-09-04 22:12:00,2024-09-04 22:12:06,20.0,2024-09-04 22:26:35,04-09-2024 22:54:35,707,F
4620,11819,20555865,53,12.05,,1556,2024-09-04 22:12:00,2024-09-04 22:12:06,20.0,2024-09-04 22:26:35,04-09-2024 22:54:35,707,F
4621,8455,20555863,29,93.02,8.137,2984,2024-09-04 22:00:28,2024-09-04 22:45:14,15.0,2024-09-04 23:05:57,04-09-2024 23:33:57,693,F
4622,3520,20555861,47,5.74,234.47200000000004,3237,2024-09-04 22:00:45,2024-09-04 22:01:29,40.0,2024-09-04 22:38:40,04-09-2024 23:06:40,683,F
4623,3520,20555861,37,68.74,234.47200000000004,3237,2024-09-04 22:00:45,2024-09-04 22:01:29,40.0,2024-09-04 22:38:40,04-09-2024 23:06:40,683,F
4624,3520,20555861,28,16.66,234.47200000000004,3237,2024-09-04 22:00:45,2024-09-04 22:01:29,40.0,2024-09-04 22:38:40,04-09-2024 23:06:40,683,F
4625,8121,20555857,2,29.97,22.91,2261,2024-09-04 22:00:21,2024-09-04 22:00:37,20.0,2024-09-04 22:19:25,04-09-2024 22:47:25,707,F
4626,8121,20555857,61,10.25,22.91,2261,2024-09-04 22:00:21,2024-09-04 22:00:37,20.0,2024-09-04 22:19:25,04-09-2024 22:47:25,707,F
4627,8121,20555857,15,31.31,22.91,2261,2024-09-04 22:00:21,2024-09-04 22:00:37,20.0,2024-09-04 22:19:25,04-09-2024 22:47:25,707,F
4628,10295,20555855,9,18.12,9.875,4827,2024-09-04 22:00:06,2024-09-04 22:07:15,15.0,2024-09-04 22:18:27,04-09-2024 22:46:27,683,F
4629,10295,20555855,15,31.31,9.875,4827,2024-09-04 22:00:06,2024-09-04 22:07:15,15.0,2024-09-04 22:18:27,04-09-2024 22:46:27,683,F
4630,3149,20555853,70,21.16,26.4255,4042,2024-09-04 22:00:08,2024-09-04 22:00:29,30.0,2024-09-04 22:24:39,04-09-2024 22:52:39,685,F
4631,3149,20555853,1,117.22,26.4255,4042,2024-09-04 22:00:08,2024-09-04 22:00:29,30.0,2024-09-04 22:24:39,04-09-2024 22:52:39,685,F
4632,9307,20555851,39,13.64,23.7,1616,2024-09-04 21:59:22,2024-09-04 21:59:29,15.0,2024-09-04 22:06:04,04-09-2024 22:34:04,693,F
4633,10651,20555839,61,10.25,,4655,2024-09-04 22:10:43,2024-09-04 22:11:09,20.0,2024-09-04 22:25:18,04-09-2024 22:53:18,691,F
4634,10651,20555839,37,68.74,,4655,2024-09-04 22:10:43,2024-09-04 22:11:09,20.0,2024-09-04 22:25:18,04-09-2024 22:53:18,691,F
4635,10651,20555839,27,21.03,,4655,2024-09-04 22:10:43,2024-09-04 22:11:09,20.0,2024-09-04 22:25:18,04-09-2024 22:53:18,691,F
4636,10651,20555839,27,21.03,,4655,2024-09-04 22:10:43,2024-09-04 22:11:09,20.0,2024-09-04 22:25:18,04-09-2024 22:53:18,691,F
4637,5089,20555837,39,13.64,72.048,3066,2024-09-04 21:57:10,2024-09-04 21:57:18,20.0,2024-09-04 22:17:39,04-09-2024 22:45:39,691,F
4638,5089,20555837,15,31.31,72.048,3066,2024-09-04 21:57:10,2024-09-04 21:57:18,20.0,2024-09-04 22:17:39,04-09-2024 22:45:39,691,F
4639,3503,20555833,19,27.47,24.885,2194,2024-09-04 22:04:35,2024-09-04 22:06:57,20.0,2024-09-04 22:21:47,04-09-2024 22:49:47,683,F
4640,3503,20555833,71,41.64,24.885,2194,2024-09-04 22:04:35,2024-09-04 22:06:57,20.0,2024-09-04 22:21:47,04-09-2024 22:49:47,683,F
4641,4748,20555829,37,68.74,8.216,3702,2024-09-04 21:56:29,,20.0,2024-09-04 22:13:18,04-09-2024 22:41:18,707,F
4642,4748,20555829,22,38.61,8.216,3702,2024-09-04 21:56:29,,20.0,2024-09-04 22:13:18,04-09-2024 22:41:18,707,F
4643,11499,20555827,34,2.77,18.17,5622,2024-09-04 21:56:46,2024-09-04 21:56:52,15.0,2024-09-04 22:18:13,04-09-2024 22:46:13,707,F
4644,11499,20555827,8,17.26,18.17,5622,2024-09-04 21:56:46,2024-09-04 21:56:52,15.0,2024-09-04 22:18:13,04-09-2024 22:46:13,707,F
4645,8471,20555823,63,8.91,147.888,1713,2024-09-04 22:10:57,2024-09-04 22:11:08,20.0,2024-09-04 22:30:53,04-09-2024 22:58:53,683,F
4646,8471,20555823,5,130.0,147.888,1713,2024-09-04 22:10:57,2024-09-04 22:11:08,20.0,2024-09-04 22:30:53,04-09-2024 22:58:53,683,F
4647,8471,20555823,53,12.05,147.888,1713,2024-09-04 22:10:57,2024-09-04 22:11:08,20.0,2024-09-04 22:30:53,04-09-2024 22:58:53,683,F
4648,7693,20555821,44,141.28,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4649,7693,20555821,1,117.22,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4650,7693,20555821,60,13.97,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4651,7693,20555821,32,29.32,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4652,7693,20555821,3,53.45,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4653,7693,20555821,66,13.44,,3402,2024-09-04 21:56:14,2024-09-04 21:56:45,15.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4654,4497,20555819,39,13.64,101.12,3532,2024-09-04 21:55:46,2024-09-04 21:55:53,30.0,,04-09-2024 22:45:14,707,F
4655,5763,20555817,41,7.04,104.28,14043,2024-09-04 21:55:33,2024-09-04 21:55:38,35.0,2024-09-04 22:19:58,04-09-2024 22:47:58,695,F
4656,5763,20555817,31,23.45,104.28,14043,2024-09-04 21:55:33,2024-09-04 21:55:38,35.0,2024-09-04 22:19:58,04-09-2024 22:47:58,695,F
4657,3503,20555813,32,29.32,99.145,6178,2024-09-04 22:04:31,2024-09-04 22:04:43,20.0,2024-09-04 22:20:00,04-09-2024 22:48:00,683,F
4658,3503,20555813,56,30.83,99.145,6178,2024-09-04 22:04:31,2024-09-04 22:04:43,20.0,2024-09-04 22:20:00,04-09-2024 22:48:00,683,F
4659,3503,20555813,41,7.04,99.145,6178,2024-09-04 22:04:31,2024-09-04 22:04:43,20.0,2024-09-04 22:20:00,04-09-2024 22:48:00,683,F
4660,3503,20555813,13,42.99,99.145,6178,2024-09-04 22:04:31,2024-09-04 22:04:43,20.0,2024-09-04 22:20:00,04-09-2024 22:48:00,683,F
4661,10431,20555811,50,16.24,62.015,2238,2024-09-04 21:55:12,2024-09-04 21:55:17,45.0,2024-09-04 22:39:10,04-09-2024 23:07:10,685,F
4662,10431,20555811,43,3.65,62.015,2238,2024-09-04 21:55:12,2024-09-04 21:55:17,45.0,2024-09-04 22:39:10,04-09-2024 23:07:10,685,F
4663,10431,20555811,2,29.97,62.015,2238,2024-09-04 21:55:12,2024-09-04 21:55:17,45.0,2024-09-04 22:39:10,04-09-2024 23:07:10,685,F
4664,10431,20555811,25,194.37,62.015,2238,2024-09-04 21:55:12,2024-09-04 21:55:17,45.0,2024-09-04 22:39:10,04-09-2024 23:07:10,685,F
4665,10431,20555811,56,30.83,62.015,2238,2024-09-04 21:55:12,2024-09-04 21:55:17,45.0,2024-09-04 22:39:10,04-09-2024 23:07:10,685,F
4666,6397,20555809,17,89.49,21.725,5261,2024-09-04 21:55:02,2024-09-04 22:02:23,20.0,2024-09-04 22:31:15,04-09-2024 22:59:15,687,F
4667,8425,20555807,24,9.56,97.328,1391,2024-09-04 21:55:01,2024-09-04 21:55:32,30.0,2024-09-04 22:18:01,04-09-2024 22:46:01,703,F
4668,8425,20555807,24,9.56,97.328,1391,2024-09-04 21:55:01,2024-09-04 21:55:32,30.0,2024-09-04 22:18:01,04-09-2024 22:46:01,703,F
4669,10513,20555803,68,31.91,21.646,1233,2024-09-04 21:54:26,2024-09-04 21:54:32,15.0,,04-09-2024 22:36:56,683,F
4670,10513,20555803,55,19.53,21.646,1233,2024-09-04 21:54:26,2024-09-04 21:54:32,15.0,,04-09-2024 22:36:56,683,F
4671,4656,20555797,41,7.04,7.189,6862,2024-09-04 21:55:20,2024-09-04 21:55:29,20.0,2024-09-04 22:13:48,04-09-2024 22:41:48,703,F
4672,4656,20555797,48,43.71,7.189,6862,2024-09-04 21:55:20,2024-09-04 21:55:29,20.0,2024-09-04 22:13:48,04-09-2024 22:41:48,703,F
4673,7917,20555795,40,14.85,76.472,2256,2024-09-04 21:54:10,2024-09-04 21:54:20,30.0,2024-09-04 22:30:00,04-09-2024 22:58:00,703,F
4674,7917,20555795,2,29.97,76.472,2256,2024-09-04 21:54:10,2024-09-04 21:54:20,30.0,2024-09-04 22:30:00,04-09-2024 22:58:00,703,F
4675,3574,20555791,47,5.74,42.344,2135,2024-09-04 21:53,2024-09-04 21:54:02,25.0,2024-09-04 22:11:31,04-09-2024 22:39:31,709,F
4676,3574,20555791,39,13.64,42.344,2135,2024-09-04 21:53,2024-09-04 21:54:02,25.0,2024-09-04 22:11:31,04-09-2024 22:39:31,709,F
4677,8507,20555787,24,9.56,,1906,2024-09-04 21:53:18,2024-09-04 21:53:28,30.0,2024-09-04 22:17:30,04-09-2024 22:45:30,707,F
4678,6519,20555783,50,16.24,10.27,2668,2024-09-04 21:53:07,2024-09-04 21:53:13,30.0,2024-09-04 22:22:43,04-09-2024 22:50:43,703,F
4679,5528,20555781,35,14.18,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4680,5528,20555781,70,21.16,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4681,5528,20555781,49,4.0,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4682,5528,20555781,19,27.47,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4683,5528,20555781,52,29.57,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4684,5528,20555781,15,31.31,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4685,5528,20555781,56,30.83,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
4686,5528,20555781,39,13.64,142.20000000000002,4436,2024-09-04 21:52:40,2024-09-04 21:52:57,20.0,2024-09-04 22:09:39,04-09-2024 22:37:39,685,F
