,store_id,order_id,profit,delivery_distance,planned_prep_time,region_id,order_price,items_count,prepared_on_time
8816,4227.0,20547039.0,34.760000000000005,2420.0,35.0,707.0,43.79,2.0,1.0
8818,3503.0,20547031.0,21.33,8410.0,20.0,683.0,123.69999999999999,5.0,1.0
8823,8283.0,20547029.0,83.108,1552.0,30.0,683.0,31.46,3.0,1.0
8826,9541.0,20547027.0,4.424,3758.0,25.0,709.0,141.28,1.0,1.0
8827,4071.0,20547023.0,27.057500000000005,3125.0,30.0,695.0,86.25,4.0,1.0
8831,10427.0,20547021.0,44.87200000000001,3743.0,30.0,685.0,30.33,2.0,0.0
8833,5014.0,20547017.0,18.012,9369.0,15.0,683.0,31.31,1.0,1.0
8834,11069.0,20547009.0,33.5355,4248.0,15.0,683.0,50.45,2.0,1.0
8836,3739.0,20547007.0,42.344,7325.0,25.0,695.0,38.61,1.0,1.0
8837,3902.0,20547003.0,16.985,2451.0,30.0,683.0,41.64,1.0,1.0
8838,10887.0,20546997.0,3.634,5010.0,1.0,695.0,43.989999999999995,2.0,1.0
8840,5331.0,20546991.0,31.863047534553516,2221.0,20.0,693.0,149.55,2.0,0.0
8842,9419.0,20546987.0,5.782800000000001,1988.0,25.0,707.0,36.89,2.0,1.0
8844,3063.0,20546983.0,101.12,2781.0,35.0,683.0,39.86,2.0,1.0
8846,11087.0,20546981.0,23.700000000000003,2365.0,25.0,683.0,16.66,1.0,1.0
8847,3813.0,20546979.0,40.764,4353.0,55.0,685.0,212.81,5.0,1.0
8852,4012.0,20546977.0,13.43,5294.0,30.0,683.0,11.49,2.0,1.0
8854,8179.0,20546971.0,7.5366,596.0,25.0,683.0,276.14,2.0,1.0
8856,3415.0,20546969.0,141.568,7937.0,30.0,683.0,267.43,4.0,1.0
8860,6735.0,20546967.0,11.85,2255.0,15.0,689.0,69.11,4.0,1.0
8864,11841.0,20546961.0,21.694985299528526,2137.0,10.0,683.0,3.93,1.0,1.0
8865,3384.0,20546957.0,4.424,1164.0,15.0,689.0,51.94,1.0,1.0
8866,9551.0,20546953.0,52.62960497317454,4659.0,25.0,707.0,211.1,4.0,1.0
8870,9497.0,20546945.0,31.6,661.0,15.0,707.0,44.129999999999995,2.0,1.0
8872,3682.0,20546941.0,11.85,2291.0,25.0,683.0,17.900000000000002,2.0,1.0
8874,4673.0,20546939.0,20.698,5964.0,20.0,695.0,88.81,4.0,0.0
8878,8679.0,20546937.0,6.162,1683.0,15.0,707.0,42.99,1.0,1.0
8879,7007.0,20546933.0,23.068,2214.0,25.0,695.0,62.589999999999996,2.0,1.0
8881,5014.0,20546911.0,10.586,4057.0,15.0,683.0,77.66,3.0,1.0
8884,10251.0,20546909.0,16.624525833865846,3325.0,20.0,707.0,85.99,1.0,1.0
8885,5853.0,20546907.0,21.804,4325.0,20.0,707.0,68.39999999999999,5.0,1.0
8890,3376.0,20546905.0,83.424,8337.0,30.0,683.0,16.24,1.0,1.0
8891,4810.0,20546895.0,44.24,1367.0,25.0,685.0,14.85,1.0,1.0
8892,3902.0,20546889.0,12.008000000000004,2145.0,35.0,683.0,30.05,3.0,1.0
8895,6927.0,20546885.0,18.565,2953.0,25.0,683.0,6.17,1.0,1.0
8896,9551.0,20546883.0,24.49,1015.0,20.0,707.0,50.36,2.0,1.0
8898,3990.0,20546879.0,139.04000000000002,1117.0,40.0,683.0,220.26,4.0,0.0
8902,9419.0,20546873.0,18.375400000000003,4165.0,30.0,707.0,280.57,4.0,1.0
8906,3496.0,20546867.0,126.4,1796.0,35.0,683.0,218.05,4.0,1.0
8910,4058.0,20546865.0,52.456,2764.0,10.0,695.0,217.85,2.0,1.0
8912,6873.0,20546863.0,50.56,3284.0,35.0,709.0,151.6,4.0,1.0
8916,4894.0,20546861.0,85.5175,9095.0,25.0,683.0,119.62,6.0,1.0
8922,7621.0,20546857.0,41.080000000000005,4346.0,15.0,683.0,4.69,1.0,1.0
8923,4564.0,20546853.0,5.4510000000000005,2072.0,20.0,707.0,30.83,1.0,1.0
8924,4649.0,20546851.0,41.08,5252.0,20.0,703.0,22.38,2.0,1.0
8926,10571.0,20546849.0,1.4220000000000002,4064.0,20.0,689.0,30.83,1.0,1.0
8927,8289.0,20546847.0,43.45,2649.0,25.0,689.0,91.75999999999999,4.0,1.0
8931,4748.0,20546843.0,22.12,5609.0,20.0,707.0,3.93,1.0,1.0
8932,8101.0,20546839.0,20.145,940.0,20.0,683.0,59.620000000000005,2.0,1.0
8934,3417.0,20546837.0,31.6,5791.0,15.0,683.0,14.18,1.0,1.0
8935,3155.0,20546835.0,7.505,4623.0,25.0,685.0,34.17,2.0,1.0
8937,5779.0,20546831.0,3.476,1438.0,15.0,703.0,84.11,2.0,1.0
8939,3148.0,20546829.0,31.205,991.0,25.0,683.0,12.55,2.0,0.0
8941,3868.0,20546815.0,26.149,809.0,30.0,685.0,34.89,3.0,1.0
8944,5014.0,20546811.0,10.744,7401.0,15.0,683.0,100.74,2.0,1.0
8946,4650.0,20546809.0,72.206,5420.0,25.0,683.0,14.85,1.0,0.0
8947,3686.0,20546807.0,35.550000000000004,526.0,25.0,683.0,182.23,6.0,1.0
8953,10489.0,20546805.0,10.27,1494.0,20.0,683.0,35.769999999999996,2.0,1.0
8955,9525.0,20546799.0,72.67999999999999,5274.0,15.0,683.0,53.05,2.0,1.0
8957,4490.0,20546797.0,8.690000000000001,5829.0,15.0,707.0,30.38,2.0,1.0
8959,11533.0,20546791.0,36.024,3992.0,20.0,687.0,29.97,1.0,1.0
8960,3503.0,20546789.0,30.415,7132.0,25.0,683.0,54.65,2.0,1.0
8962,7811.0,20546787.0,38.552,1049.0,15.0,683.0,57.7,3.0,0.0
8965,3496.0,20546783.0,22.91,5930.0,35.0,683.0,210.17,3.0,1.0
8968,5719.0,20546781.0,158.0,5379.0,30.0,683.0,93.63,5.0,1.0
8973,5212.0,20546779.0,31.047,6094.0,15.0,683.0,189.97,4.0,0.0
8977,11581.0,20546777.0,49.375,3318.0,20.0,683.0,21.03,1.0,1.0
8978,3219.0,20546773.0,9.559,2561.0,35.0,685.0,100.58,2.0,0.0
8980,4645.0,20546763.0,23.384,3441.0,15.0,703.0,8.11,1.0,1.0
8981,8659.0,20546759.0,33.575,905.0,20.0,685.0,85.99,1.0,1.0
8982,10489.0,20546757.0,47.4,4024.0,25.0,683.0,130.51,4.0,1.0
8986,8715.0,20546755.0,54.51,3896.0,30.0,683.0,236.79000000000002,4.0,1.0
8990,4904.0,20546753.0,118.3025,8613.0,35.0,683.0,266.02,5.0,1.0
8995,9787.0,20546751.0,32.785000000000004,997.0,25.0,683.0,56.42,3.0,1.0
8998,11829.0,20546747.0,24.806,2929.0,20.0,683.0,44.54,4.0,1.0
9002,11065.0,20546745.0,13.43,284.0,10.0,683.0,73.97,3.0,1.0
9005,5719.0,20546741.0,37.525,3141.0,45.0,683.0,35.31,2.0,1.0
9007,11803.0,20546739.0,2.765,4133.0,15.0,695.0,87.3,1.0,1.0
9008,4490.0,20546735.0,34.760000000000005,1331.0,15.0,707.0,27.64,2.0,1.0
9010,3856.0,20546727.0,17.6486,678.0,15.0,683.0,238.34,3.0,1.0
9013,3686.0,20546713.0,7.584,6083.0,20.0,683.0,38.61,1.0,1.0
9014,5212.0,20546709.0,34.365,6064.0,15.0,683.0,148.7,3.0,1.0
9017,11929.0,20546707.0,15.8,3629.0,30.0,683.0,34.76,2.0,1.0
9019,8799.0,20546705.0,17.1746,4903.0,45.0,703.0,42.15,4.0,1.0
9023,6873.0,20546701.0,13.05114286449134,3195.0,20.0,709.0,8.2,1.0,1.0
9024,3053.0,20546691.0,37.92000000000001,2393.0,35.0,683.0,94.91,3.0,0.0
9027,8895.0,20546689.0,12.324,1855.0,15.0,705.0,208.28000000000003,4.0,1.0
9031,10197.0,20546687.0,24.6875,3870.0,25.0,683.0,20.830000000000002,2.0,1.0
9033,3219.0,20546685.0,91.4846823229309,2105.0,35.0,685.0,97.62,6.0,1.0
9039,5014.0,20546681.0,18.96,4278.0,15.0,683.0,41.489999999999995,2.0,1.0
9041,11715.0,20546679.0,14.378,3513.0,25.0,707.0,42.21,2.0,0.0
9043,3682.0,20546675.0,68.25600000000001,4213.0,35.0,683.0,72.2,3.0,1.0
9046,7811.0,20546671.0,51.74499999999999,3920.0,25.0,683.0,188.33999999999997,7.0,1.0
9053,3682.0,20546669.0,25.28,2938.0,30.0,683.0,27.47,1.0,1.0
9054,3496.0,20546663.0,31.6,13063.0,35.0,683.0,52.62,3.0,1.0
9057,6107.0,20546661.0,45.978,8015.0,30.0,683.0,145.89,5.0,1.0
9062,6913.0,20546659.0,104.91200000000002,2620.0,20.0,689.0,51.0,3.0,0.0
9065,3153.0,20546657.0,40.685,4461.0,25.0,683.0,101.84,4.0,1.0
9069,3766.0,20546655.0,13.43,4375.0,20.0,683.0,46.2,3.0,1.0
9072,3981.0,20546647.0,87.69,4074.0,35.0,695.0,101.55,7.0,1.0
9079,4548.0,20546635.0,12.245,1927.0,20.0,707.0,29.57,1.0,1.0
9080,9419.0,20546627.0,68.06640000000002,1332.0,25.0,707.0,45.16,3.0,1.0
9083,3426.0,20546617.0,42.09120000000001,6479.0,25.0,687.0,353.46000000000004,4.0,1.0
9087,3342.0,20546615.0,37.26356940714777,1343.0,30.0,683.0,8.11,1.0,1.0
9088,11087.0,20546607.0,18.96,2700.0,25.0,683.0,234.44,2.0,1.0
9090,4645.0,20546605.0,42.34400000000001,6711.0,15.0,703.0,50.22,4.0,0.0
9094,11831.0,20546603.0,9.085,3670.0,20.0,687.0,55.51,2.0,1.0
9096,4723.0,20546593.0,16.3925,1334.0,25.0,707.0,21.16,1.0,1.0
9097,5853.0,20546587.0,7.9,6913.0,20.0,707.0,19.13,2.0,1.0
9099,3196.0,20546583.0,34.365,6244.0,40.0,683.0,183.12,4.0,1.0
9103,5357.0,20546579.0,12.6005,2427.0,10.0,685.0,51.94,1.0,1.0
9104,3196.0,20546573.0,4.74,855.0,20.0,683.0,38.61,1.0,1.0
9105,9329.0,20546569.0,142.2,6903.0,25.0,685.0,149.48,2.0,1.0
9107,3503.0,20546557.0,64.464,11602.0,25.0,683.0,13.42,2.0,1.0
9109,10807.0,20546547.0,11.281712400432298,3326.0,15.0,707.0,14.02,1.0,1.0
9110,3686.0,20546545.0,25.4775,2729.0,25.0,683.0,33.62,2.0,1.0
9112,11087.0,20546543.0,47.400000000000006,3777.0,25.0,683.0,16.740000000000002,2.0,0.0
9114,4548.0,20546539.0,16.985,2670.0,20.0,707.0,20.68,2.0,0.0
9116,3766.0,20546537.0,13.192999999999998,3465.0,20.0,683.0,69.98,3.0,1.0
9119,11739.0,20546535.0,131.456,4816.0,25.0,685.0,269.99,3.0,1.0
9122,3503.0,20546533.0,39.184,2344.0,25.0,683.0,19.54,2.0,1.0
9124,11625.0,20546523.0,34.602,2758.0,25.0,709.0,93.74,4.0,1.0
9128,3419.0,20546515.0,16.59,3721.0,35.0,685.0,86.41,3.0,0.0
9131,3902.0,20546513.0,77.104,1253.0,40.0,683.0,54.64,4.0,0.0
9135,6393.0,20546509.0,26.86,9248.0,35.0,691.0,32.89,2.0,1.0
9137,11175.0,20546507.0,35.392,8919.0,20.0,683.0,3.65,1.0,1.0
9138,3766.0,20546505.0,50.244,9493.0,20.0,683.0,25.27,2.0,1.0
9140,5377.0,20546503.0,98.592,2334.0,25.0,683.0,161.7,4.0,0.0
9144,3686.0,20546487.0,39.688887166107634,4587.0,20.0,683.0,35.48,2.0,1.0
9146,3501.0,20546481.0,5.53,3095.0,15.0,683.0,47.68,1.0,1.0
9147,8717.0,20546477.0,48.52204976804205,6566.0,15.0,683.0,46.31,3.0,1.0
9150,3610.0,20546475.0,6.952,3061.0,25.0,689.0,10.65,1.0,1.0
9151,10419.0,20546471.0,40.37920019335252,2835.0,20.0,685.0,38.83,2.0,1.0
9153,5528.0,20546469.0,22.278,4365.0,15.0,685.0,128.20999999999998,3.0,1.0
9156,9499.0,20546467.0,12.008,3534.0,25.0,707.0,206.96,2.0,1.0
9158,8551.0,20546459.0,6.5886,977.0,20.0,689.0,93.53,5.0,1.0
9163,6393.0,20546457.0,42.265,3229.0,35.0,691.0,44.47,3.0,1.0
9166,5215.0,20546455.0,58.46,2186.0,10.0,683.0,13.9,2.0,1.0
9168,9879.0,20546445.0,122.608,1911.0,35.0,685.0,122.94,4.0,1.0
9172,10457.0,20546439.0,8.058,4483.0,15.0,691.0,94.25999999999999,2.0,1.0
9174,3196.0,20546437.0,85.32,10981.0,40.0,683.0,287.55,8.0,1.0
9182,11455.0,20546423.0,54.98400000000001,1809.0,10.0,707.0,27.09,2.0,0.0
9184,3981.0,20546419.0,17.775000000000002,7266.0,10.0,695.0,331.97,5.0,1.0
9189,4294.0,20546415.0,18.094402995596283,2637.0,25.0,707.0,87.3,1.0,1.0
9190,9541.0,20546413.0,6.715000000000001,1855.0,15.0,709.0,8.27,1.0,1.0
9191,11219.0,20546403.0,37.525000000000006,1105.0,15.0,683.0,40.82,2.0,1.0
9193,3503.0,20546399.0,107.045,1868.0,25.0,683.0,378.83,9.0,1.0
9202,3686.0,20546391.0,28.835,6736.0,20.0,683.0,31.089999999999996,2.0,1.0
9204,9451.0,20546387.0,8.216000000000001,4003.0,10.0,707.0,68.31,3.0,1.0
9207,11267.0,20546385.0,41.712,2975.0,15.0,683.0,14.02,1.0,1.0
9208,10197.0,20546379.0,19.197000000000003,4785.0,25.0,683.0,48.730000000000004,3.0,1.0
9211,9787.0,20546375.0,56.069589999851814,1507.0,25.0,683.0,106.44,3.0,1.0
9214,3520.0,20546373.0,152.94400000000002,3642.0,80.0,683.0,326.68,9.0,1.0
9223,5470.0,20546365.0,10.112000000000002,2327.0,10.0,705.0,33.55,2.0,1.0
9225,5343.0,20546363.0,140.936,3938.0,35.0,683.0,164.32,6.0,1.0
9231,3404.0,20546359.0,11.06,1821.0,20.0,683.0,3.93,1.0,1.0
9232,6763.0,20546355.0,26.4494,3143.0,20.0,683.0,117.49,3.0,1.0
9235,8951.0,20546353.0,71.89,2582.0,25.0,683.0,15.99,2.0,0.0
9237,3902.0,20546349.0,63.5491608093962,8860.0,30.0,683.0,41.769999999999996,3.0,1.0
9240,9779.0,20546347.0,68.73,10499.0,30.0,683.0,173.62,4.0,1.0
9244,9383.0,20546337.0,24.885,630.0,25.0,695.0,202.92000000000002,2.0,1.0
9246,3503.0,20546327.0,42.344,5770.0,25.0,683.0,31.47,2.0,1.0
9248,7717.0,20546323.0,50.402,2013.0,40.0,683.0,271.95000000000005,4.0,1.0
9252,4490.0,20546321.0,52.14,3638.0,15.0,707.0,83.16,4.0,1.0
9256,3503.0,20546313.0,73.944,997.0,25.0,683.0,222.39,3.0,1.0
9259,3424.0,20546309.0,13.825,1212.0,15.0,683.0,30.28,1.0,1.0
9260,4490.0,20546303.0,55.616,4188.0,15.0,707.0,21.47,1.0,1.0
9261,4723.0,20546299.0,26.0305,3804.0,25.0,707.0,57.17,2.0,0.0
9263,11537.0,20546297.0,62.56800000000001,8800.0,25.0,683.0,233.43,5.0,1.0
9268,8753.0,20546295.0,5.214,2089.0,30.0,683.0,188.84,1.0,1.0
9269,10887.0,20546291.0,36.65520761071912,5010.0,20.0,695.0,139.44,2.0,1.0
9271,3496.0,20546289.0,57.275000000000006,4920.0,35.0,683.0,48.17,2.0,1.0
9273,8169.0,20546285.0,77.20199418519223,3548.0,35.0,683.0,206.95,4.0,1.0
9277,7283.0,20546275.0,31.6,1227.0,15.0,707.0,43.21,2.0,0.0
9279,11617.0,20546271.0,16.59,3164.0,15.0,685.0,119.06,3.0,1.0
9282,3503.0,20546269.0,91.64,5392.0,25.0,683.0,180.94,7.0,1.0
9289,11423.0,20546259.0,9.164,528.0,15.0,683.0,35.55,2.0,1.0
9291,5014.0,20546257.0,14.852,12665.0,15.0,683.0,68.89,4.0,1.0
9295,3258.0,20546255.0,6.6202000000000005,2323.0,25.0,683.0,16.24,1.0,1.0
9296,10571.0,20546253.0,1.106,1549.0,20.0,689.0,18.12,1.0,0.0
9297,3053.0,20546251.0,22.12,4221.0,30.0,683.0,48.67,3.0,0.0
9300,3754.0,20546241.0,61.304,7522.0,30.0,709.0,34.26,2.0,0.0
9302,8691.0,20546239.0,1.106,2827.0,15.0,693.0,9.56,1.0,1.0
9303,3739.0,20546227.0,43.608,2729.0,30.0,695.0,73.89,4.0,1.0
9307,5863.0,20546225.0,4.582,3336.0,15.0,703.0,4.85,1.0,1.0
9308,8763.0,20546223.0,41.080000000000005,1966.0,20.0,707.0,47.68,1.0,1.0
9309,3928.0,20546217.0,37.288,3486.0,20.0,695.0,18.12,1.0,1.0
9310,7557.0,20546215.0,3.634,2711.0,25.0,683.0,43.71,1.0,1.0
9311,11357.0,20546209.0,165.9,6784.0,25.0,685.0,189.06,4.0,1.0
9315,3520.0,20546207.0,118.184,5187.0,35.0,683.0,132.45999999999998,3.0,1.0
9318,5343.0,20546205.0,124.18800000000002,7103.0,25.0,683.0,243.57,8.0,1.0
9326,10251.0,20546203.0,11.692,7248.0,20.0,707.0,159.97,2.0,1.0
9328,6811.0,20546189.0,48.032,6704.0,20.0,683.0,36.44,2.0,1.0
9330,3496.0,20546187.0,53.13145185641133,2077.0,35.0,683.0,45.01,2.0,1.0
9332,7825.0,20546181.0,63.83200000000001,3443.0,30.0,683.0,172.55,4.0,1.0
9336,3419.0,20546173.0,51.824000000000005,4196.0,35.0,685.0,96.64,2.0,1.0
9338,5290.0,20546169.0,62.93623322133135,1884.0,30.0,707.0,176.19,5.0,1.0
9343,3053.0,20546167.0,176.96,1801.0,35.0,683.0,73.82,5.0,1.0
9348,3419.0,20546161.0,54.98400000000001,4372.0,35.0,685.0,91.35999999999999,3.0,1.0
9351,11877.0,20546155.0,14.536,5074.0,20.0,687.0,53.96,2.0,0.0
9353,5681.0,20546151.0,7.109999999999999,5552.0,10.0,697.0,21.16,1.0,1.0
9354,4742.0,20546149.0,56.0584,1697.0,30.0,683.0,162.7,3.0,1.0
9357,4294.0,20546143.0,26.544,2457.0,25.0,707.0,87.07,4.0,1.0
9361,9753.0,20546141.0,139.672,9314.0,25.0,697.0,37.05,2.0,0.0
9363,3750.0,20546139.0,9.006,4623.0,30.0,683.0,51.75,2.0,1.0
9365,5863.0,20546135.0,11.218,826.0,15.0,703.0,102.35,2.0,1.0
9367,7699.0,20546133.0,1.4220000000000002,4604.0,10.0,695.0,1.56,1.0,0.0
9368,10571.0,20546127.0,2.765,4883.0,20.0,689.0,23.48,1.0,1.0
9369,5719.0,20546125.0,15.8,1656.0,10.0,683.0,47.68,1.0,1.0
9370,3655.0,20546121.0,22.12,3864.0,25.0,697.0,58.01,2.0,1.0
9372,10297.0,20546117.0,11.85,11983.0,15.0,693.0,1.56,1.0,1.0
9373,3902.0,20546115.0,52.7325,2316.0,40.0,683.0,255.88,4.0,1.0
9377,10455.0,20546113.0,11.534,3046.0,15.0,691.0,83.22,3.0,1.0
9380,9611.0,20546111.0,7.584,2379.0,15.0,707.0,194.37,1.0,1.0
9381,11469.0,20546107.0,1.106,3566.0,10.0,693.0,4.85,1.0,1.0
9382,3219.0,20546105.0,15.8,10537.0,35.0,685.0,10.25,1.0,0.0
9383,3766.0,20546103.0,35.392,2757.0,20.0,683.0,29.090000000000003,2.0,1.0
9385,4645.0,20546099.0,13.43,2231.0,22.0,703.0,21.16,1.0,1.0
9386,3815.0,20546097.0,90.06,5156.0,30.0,695.0,67.37,5.0,1.0
9391,3405.0,20546093.0,11.06,4127.0,20.0,693.0,130.0,1.0,1.0
9392,9717.0,20546091.0,61.304,6273.0,15.0,683.0,26.020000000000003,2.0,0.0
9394,8301.0,20546089.0,21.33,8814.0,20.0,683.0,16.36,1.0,1.0
9395,5212.0,20546087.0,32.785,3570.0,15.0,683.0,12.8,2.0,1.0
9397,6873.0,20546081.0,14.536,3266.0,15.0,709.0,17.26,1.0,1.0
9398,3674.0,20546077.0,42.976,1663.0,20.0,695.0,230.76999999999998,2.0,1.0
9400,3674.0,20546073.0,27.808,8714.0,15.0,695.0,3.65,1.0,1.0
9401,5377.0,20546069.0,36.34,3213.0,30.0,683.0,340.38,6.0,1.0
9407,3928.0,20546065.0,29.625,7856.0,15.0,695.0,53.45,1.0,1.0
9408,10807.0,20546063.0,27.176,1731.0,15.0,707.0,207.35,4.0,1.0
9412,10651.0,20546055.0,50.56,3682.0,15.0,691.0,6.17,1.0,1.0
9413,5863.0,20546053.0,7.584,2005.0,15.0,703.0,33.35,2.0,1.0
9415,3686.0,20546051.0,63.832,1620.0,25.0,683.0,15.77,3.0,1.0
9418,10243.0,20546049.0,11.06,5084.0,20.0,689.0,16.36,1.0,1.0
9419,4490.0,20546039.0,20.224000000000004,5975.0,15.0,707.0,105.69,4.0,1.0
9423,7173.0,20546035.0,60.04,589.0,25.0,683.0,60.05,2.0,1.0
9425,5799.0,20546033.0,5.056000000000001,369.0,30.0,687.0,34.75,2.0,1.0
9427,3501.0,20546029.0,4.424,1432.0,15.0,683.0,28.04,1.0,1.0
9428,3496.0,20546025.0,252.8,1905.0,40.0,683.0,142.15,5.0,1.0
9433,5287.0,20546015.0,15.8,817.0,20.0,707.0,47.48,3.0,0.0
9436,4755.0,20546013.0,29.572107706705538,4761.0,15.0,707.0,161.87,3.0,1.0
9439,11267.0,20546009.0,26.07,3162.0,15.0,683.0,5.74,1.0,1.0
9440,3475.0,20546007.0,57.512,1749.0,25.0,683.0,193.53,2.0,1.0
9442,5357.0,20545997.0,28.3768,3721.0,10.0,685.0,4.0,1.0,1.0
9443,8615.0,20545995.0,159.89600000000002,2643.0,15.0,691.0,85.4,4.0,1.0
9447,3766.0,20545991.0,31.51496184046846,6456.0,20.0,683.0,16.24,1.0,1.0
9448,8929.0,20545985.0,11.85,2049.0,15.0,683.0,7.56,1.0,1.0
9449,9349.0,20545981.0,46.61,12605.0,60.0,695.0,140.31,3.0,1.0
9452,5313.0,20545971.0,40.85742555189972,3067.0,10.0,695.0,159.07,4.0,0.0
9456,4894.0,20545969.0,9.48,1634.0,26.0,683.0,10.25,1.0,1.0
9457,8283.0,20545967.0,50.16499999999999,2705.0,30.0,683.0,81.69999999999999,2.0,1.0
9459,5377.0,20545961.0,23.431400000000004,2400.0,25.0,683.0,51.67,4.0,1.0
9463,8781.0,20545955.0,81.528,3135.0,25.0,683.0,5.13,2.0,1.0
9465,8615.0,20545951.0,14.852000000000002,5367.0,15.0,691.0,71.28,3.0,1.0
9468,3342.0,20545947.0,30.336,5233.0,35.0,683.0,70.50999999999999,3.0,1.0
9471,4751.0,20545943.0,71.416,5863.0,35.0,691.0,287.72,4.0,1.0
9475,4073.0,20545941.0,53.325,10068.0,30.0,707.0,103.13,3.0,1.0
9478,3415.0,20545937.0,49.052658943756796,4752.0,20.0,683.0,98.98,3.0,0.0
9481,3454.0,20545933.0,25.675,4175.0,20.0,683.0,39.56,2.0,1.0
9483,9319.0,20545923.0,30.020000000000003,6738.0,10.0,683.0,282.84,3.0,1.0
9486,6907.0,20545921.0,22.515,4508.0,10.0,687.0,29.43,2.0,1.0
9488,6399.0,20545915.0,47.4,17168.0,30.0,683.0,87.3,1.0,1.0
9489,3506.0,20545909.0,61.9126573778467,8491.0,30.0,685.0,36.62,3.0,1.0
9492,3503.0,20545907.0,63.2,1426.0,25.0,683.0,78.22,4.0,1.0
9496,3496.0,20545897.0,39.23165583898481,2602.0,30.0,683.0,30.28,1.0,1.0
9497,8283.0,20545891.0,48.348000000000006,2547.0,30.0,683.0,139.9,2.0,1.0
9499,3596.0,20545887.0,41.87,796.0,20.0,683.0,92.14999999999999,2.0,0.0
9501,9383.0,20545885.0,27.068081791154327,6942.0,20.0,695.0,47.68,1.0,1.0
9502,7495.0,20545883.0,12.2292,4752.0,20.0,707.0,202.28,2.0,1.0
9504,10197.0,20545879.0,12.64,4375.0,20.0,683.0,42.99,1.0,1.0
9505,5343.0,20545877.0,43.6475,7286.0,20.0,683.0,61.68,3.0,1.0
9508,8179.0,20545873.0,28.0845,11333.0,25.0,683.0,155.76,4.0,1.0
9512,3436.0,20545869.0,17.222,1748.0,25.0,683.0,103.66999999999999,2.0,1.0
9514,9351.0,20545867.0,39.5,5903.0,20.0,683.0,148.76,4.0,0.0
9518,4984.0,20545859.0,17.538,10040.0,30.0,693.0,73.06,3.0,1.0
9521,5488.0,20545855.0,22.75200000000001,3344.0,25.0,685.0,64.33,3.0,1.0
9524,3813.0,20545849.0,12.008,10948.0,25.0,685.0,137.16,3.0,0.0
9527,7621.0,20545839.0,27.018,5893.0,30.0,683.0,146.28,3.0,1.0
9530,11661.0,20545837.0,46.215,4145.0,20.0,697.0,26.23,2.0,1.0
9532,11851.0,20545835.0,47.400000000000006,1209.0,25.0,689.0,38.39,2.0,1.0
9534,4679.0,20545833.0,15.8,3379.0,20.0,703.0,21.47,1.0,1.0
9535,7283.0,20545831.0,3.476,1016.0,15.0,707.0,13.64,1.0,1.0
9536,4710.0,20545823.0,18.486,2107.0,20.0,703.0,35.69,3.0,0.0
9539,7011.0,20545803.0,15.9264,16381.0,25.0,689.0,231.83,2.0,1.0
9541,3754.0,20545799.0,18.96,1294.0,25.0,709.0,27.47,1.0,1.0
9542,4755.0,20545793.0,35.55,1802.0,20.0,707.0,53.269999999999996,3.0,1.0
9545,4294.0,20545791.0,66.99199999999999,2831.0,35.0,707.0,405.95,12.0,1.0
9557,3902.0,20545789.0,43.92400000000001,8822.0,35.0,683.0,50.36,3.0,1.0
9560,8485.0,20545787.0,6.32,3752.0,25.0,693.0,23.48,1.0,0.0
9561,3983.0,20545783.0,22.594,3057.0,20.0,707.0,93.02,1.0,0.0
9562,10311.0,20545781.0,10.27,5186.0,10.0,693.0,158.2,3.0,1.0
9565,4679.0,20545777.0,31.6,6235.0,25.0,703.0,33.57,2.0,1.0
9567,9351.0,20545769.0,51.80814262943386,3736.0,20.0,683.0,224.61,3.0,0.0
9570,3598.0,20545767.0,31.6,1400.0,25.0,709.0,84.12,3.0,1.0
9573,4568.0,20545765.0,30.81,6423.0,30.0,691.0,204.07,5.0,1.0
9578,3341.0,20545759.0,37.5408,6462.0,5.0,683.0,133.88,2.0,1.0
9580,3981.0,20545757.0,57.97573826582811,11529.0,30.0,695.0,65.81,3.0,1.0
9583,3816.0,20545755.0,44.17430582875386,4363.0,25.0,683.0,61.17,2.0,0.0
9585,5567.0,20545753.0,25.596000000000004,2007.0,40.0,685.0,1.56,1.0,1.0
9586,5138.0,20545749.0,16.511000000000003,243.0,25.0,707.0,21.549999999999997,2.0,0.0
9588,3196.0,20545747.0,4.424,7205.0,15.0,683.0,12.07,1.0,1.0
9589,5141.0,20545745.0,43.845,10014.0,25.0,683.0,50.66,2.0,1.0
9591,4230.0,20545739.0,5.53,2459.0,10.0,683.0,31.91,1.0,1.0
9592,4490.0,20545737.0,29.025868863891446,5332.0,15.0,707.0,113.38,3.0,0.0
9595,3496.0,20545735.0,45.425,8871.0,30.0,683.0,29.65,2.0,1.0
9597,4490.0,20545725.0,15.8,3112.0,15.0,707.0,16.54,2.0,1.0
9599,3053.0,20545723.0,20.54,2774.0,30.0,683.0,66.91,2.0,0.0
9601,8179.0,20545717.0,10.807200000000002,5167.0,25.0,683.0,47.620000000000005,3.0,1.0
9604,4548.0,20545713.0,32.44811275043776,1414.0,20.0,707.0,222.06,3.0,1.0
9607,7249.0,20545711.0,9.164,888.0,20.0,683.0,89.49,1.0,1.0
9608,10197.0,20545705.0,90.376,4038.0,20.0,683.0,93.42,2.0,0.0
9610,10251.0,20545699.0,34.760000000000005,1316.0,20.0,707.0,81.62,3.0,1.0
9613,4482.0,20545697.0,168.112,2054.0,45.0,683.0,135.29,4.0,1.0
